WEEK_END_DATE,STORE_NUM,UPC,UNITS,VISITS,HHS,SPEND,PRICE,BASE_PRICE,FEATURE,DISPLAY,TPR_ONLY,DESCRIPTION,CATEGORY,SUB_CATEGORY
2011-01-05,367,3000006340,7,7,3,28.63,4.09,4.09,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-01-05,367,3800031829,17,15,8,58.31,3.43,3.43,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-01-12,367,1111085319,30,25,25,49.8,1.66,1.66,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-01-12,367,1111085350,12,11,11,23.64,1.97,1.97,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-01-12,367,1600027527,42,41,41,128.1,3.05,3.05,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-01-12,367,1600027528,27,20,12,123.93,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-01-12,367,1600027564,22,21,19,70.18,3.19,3.19,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-01-12,367,3000006340,1,1,1,4.09,4.09,4.09,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-01-12,367,3800031829,15,13,8,51.45,3.43,3.43,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-01-19,367,1111085319,23,18,18,37.95,1.65,1.65,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-01-19,367,1111085350,18,16,16,35.82,1.99,1.99,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-01-19,367,1600027527,24,24,24,74.88,3.12,3.12,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-01-19,367,1600027528,20,17,9,91.8,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-01-19,367,1600027564,52,44,39,129.48,2.49,3.19,1,1,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-01-19,367,3000006340,3,3,2,13.26,4.42,4.42,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-01-19,367,3800031829,17,12,8,58.31,3.43,3.43,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-01-26,367,1111085319,24,21,21,39.84,1.66,1.66,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-01-26,367,1111085350,14,14,14,27.72,1.98,1.98,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-01-26,367,1600027527,19,19,19,59.28,3.12,3.12,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-01-26,367,1600027528,29,27,13,133.11,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-01-26,367,1600027564,28,27,26,71.12,2.54,3.19,1,1,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-01-26,367,3000006340,2,2,2,8.84,4.42,4.42,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-01-26,367,3800031829,13,10,6,44.59,3.43,3.43,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-02-02,367,1111085319,19,17,17,31.73,1.67,1.67,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-02-02,367,1111085350,17,16,16,33.66,1.98,1.98,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-02-02,367,1600027527,19,19,17,59.28,3.12,3.12,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-02-02,367,1600027528,38,29,7,174.42,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-02-02,367,1600027564,17,16,7,54.23,3.19,3.19,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-02-02,367,3000006340,3,3,2,13.26,4.42,4.42,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-02-02,367,3800031829,16,14,8,54.88,3.43,3.43,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-02-09,367,1111085319,32,30,30,60.16,1.88,1.88,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-02-09,367,1111085350,15,14,14,37.05,2.47,2.47,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-02-09,367,1600027527,27,26,26,81,3,3,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-02-09,367,1600027528,21,21,15,96.39,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-02-09,367,1600027564,26,24,17,76.7,2.95,2.95,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-02-09,367,3000006340,4,4,2,14.36,3.59,4.42,0,0,1,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-02-09,367,3800031829,22,19,12,72.6,3.3,3.3,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-02-16,367,1111085319,34,26,26,63.92,1.88,1.88,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-02-16,367,1111085350,15,12,12,36.6,2.44,2.44,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-02-16,367,1600027527,31,29,29,93.62,3.02,3.02,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-02-16,367,1600027528,18,16,9,82.62,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-02-16,367,1600027564,22,21,18,54.34,2.47,2.95,0,0,1,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-02-16,367,3000006340,18,16,15,35.64,1.98,4.42,1,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-02-16,367,3800031829,38,35,28,102.6,2.7,3.3,1,1,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-02-23,367,1111085319,33,25,24,62.37,1.89,1.89,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-02-23,367,1111085350,9,8,8,22.41,2.49,2.49,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-02-23,367,1600027527,20,19,19,62.4,3.12,3.12,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-02-23,367,1600027528,74,51,41,213.86,2.89,4.59,1,1,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-02-23,367,1600027564,14,13,9,41.44,2.96,2.96,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-02-23,367,3000006340,15,13,12,29.85,1.99,4.42,0,0,1,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-02-23,367,3800031829,41,36,31,109.06,2.66,3.3,0,1,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-03-02,367,1111085319,13,13,13,24.57,1.89,1.89,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-03-02,367,1111085350,12,11,11,29.88,2.49,2.49,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-03-02,367,1600027527,24,24,23,68.64,2.86,2.86,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-03-02,367,1600027528,46,41,30,138.92,3.02,4.59,1,1,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-03-02,367,1600027564,29,26,13,89.32,3.08,3.08,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-03-02,367,3000006340,8,7,3,28.72,3.59,4.42,0,0,1,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-03-02,367,3800031829,47,40,29,132.54,2.82,3.3,0,1,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-03-09,367,1111085319,26,23,23,43.16,1.66,1.89,0,0,1,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-03-09,367,1111085350,21,20,20,52.29,2.49,2.49,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-03-09,367,1600027527,11,11,11,32.23,2.93,2.93,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-03-09,367,1600027528,27,20,8,129.33,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-03-09,367,1600027564,23,22,17,69,3,3,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-03-09,367,3000006340,6,6,4,21.54,3.59,4.42,0,0,1,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-03-09,367,3800031829,18,15,9,61.74,3.43,3.43,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-03-16,367,1111085319,15,13,13,25.05,1.67,1.89,1,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-03-16,367,1111085350,16,13,13,39.36,2.46,2.46,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-03-16,367,1600027527,11,11,11,35.42,3.22,3.22,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-03-16,367,1600027528,14,12,7,67.06,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-03-16,367,1600027564,27,24,15,88.83,3.29,3.29,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-03-16,367,3000006340,3,3,1,10.77,3.59,4.42,0,0,1,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-03-16,367,3800031829,23,19,11,78.89,3.43,3.43,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-03-23,367,1111085319,17,13,13,28.05,1.65,1.89,0,0,1,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-03-23,367,1111085350,17,18,18,42.16,2.48,2.48,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-03-23,367,1600027527,9,9,9,28.98,3.22,3.22,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-03-23,367,1600027528,16,15,4,76.64,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-03-23,367,1600027564,27,25,14,88.83,3.29,3.29,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-03-23,367,3000006340,4,3,3,14.36,3.59,4.42,0,0,1,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-03-23,367,3800031829,21,16,11,72.03,3.43,3.43,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-03-30,367,1111085319,14,12,12,23.38,1.67,1.89,1,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-03-30,367,1111085350,17,15,15,42.33,2.49,2.49,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-03-30,367,1600027527,8,7,7,25.76,3.22,3.22,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-03-30,367,1600027528,39,31,11,186.81,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-03-30,367,1600027564,19,19,9,57.57,3.03,3.03,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-03-30,367,3000006340,5,5,4,17.95,3.59,3.59,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-03-30,367,3800031829,23,19,12,78.89,3.43,3.43,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-04-06,367,1111085319,22,20,20,41.14,1.87,1.87,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-04-06,367,1111085350,38,30,30,76.76,2.02,2.49,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-04-06,367,1600027527,16,16,16,51.52,3.22,3.22,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-04-06,367,1600027528,29,22,6,138.91,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-04-06,367,1600027564,20,20,12,65.8,3.29,3.29,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-04-06,367,3000006340,18,17,14,33.84,1.88,3.59,1,1,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-04-06,367,3800031829,14,13,8,50.68,3.62,3.62,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-04-13,367,1111085319,32,31,30,59.84,1.87,1.87,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-04-13,367,1111085350,25,22,21,48.75,1.95,2.49,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-04-13,367,1600027527,24,22,21,77.28,3.22,3.22,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-04-13,367,1600027528,31,25,15,148.49,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-04-13,367,1600027564,21,18,16,69.09,3.29,3.29,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-04-13,367,3000006340,30,26,25,59.7,1.99,3.59,1,1,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-04-13,367,3800031829,16,13,8,57.92,3.62,3.62,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-04-20,367,1111085319,15,14,14,27.9,1.86,1.86,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-04-20,367,1111085350,30,24,24,59.7,1.99,2.49,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-04-20,367,1600027527,61,57,55,170.8,2.8,3.22,1,1,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-04-20,367,1600027528,16,12,4,76.64,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-04-20,367,1600027564,58,41,39,163.56,2.82,3.29,1,1,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-04-20,367,3000006340,4,3,2,14.36,3.59,3.59,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-04-20,367,3800031829,14,13,8,50.68,3.62,3.62,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-04-27,367,1111085319,12,12,11,22.56,1.88,1.88,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-04-27,367,1111085350,28,23,23,55.72,1.99,2.49,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-04-27,367,1600027527,33,30,30,92.4,2.8,3.22,1,1,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-04-27,367,1600027528,31,26,5,148.49,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-04-27,367,1600027564,35,31,27,101.15,2.89,3.29,1,1,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-04-27,367,3000006340,4,4,3,14.36,3.59,3.59,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-04-27,367,3800031829,12,10,4,43.44,3.62,3.62,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-05-04,367,1111085319,24,22,21,45.36,1.89,1.89,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-05-04,367,1111085350,14,13,13,34.44,2.46,2.46,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-05-04,367,1600027527,12,11,11,38.64,3.22,3.22,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-05-04,367,1600027528,31,25,6,148.49,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-05-04,367,1600027564,17,16,11,55.93,3.29,3.29,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-05-04,367,3000006340,1,1,1,3.27,3.27,3.27,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-05-04,367,3800031829,20,14,9,72.4,3.62,3.62,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-05-11,367,1111085319,32,29,29,60.16,1.88,1.88,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-05-11,367,1111085350,14,13,12,34.02,2.43,2.43,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-05-11,367,1600027527,16,16,16,45.12,2.82,3.22,0,0,1,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-05-11,367,1600027528,27,23,11,129.33,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-05-11,367,1600027564,19,19,18,42.75,2.25,3.29,0,0,1,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-05-11,367,3000006340,3,3,3,7.8,2.6,3.27,0,0,1,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-05-11,367,3800031829,16,12,9,57.92,3.62,3.62,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-05-18,367,1111085319,4,4,4,7.52,1.88,1.88,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-05-18,367,1111085350,12,10,10,29.88,2.49,2.49,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-05-18,367,1600027527,17,17,17,41.82,2.46,3.22,0,0,1,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-05-18,367,1600027528,27,25,6,129.33,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-05-18,367,1600027564,31,29,22,82.15,2.65,3.29,0,0,1,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-05-18,367,3000006340,2,2,2,5.08,2.54,3.27,0,0,1,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-05-18,367,3800031829,13,12,7,47.06,3.62,3.62,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-05-25,367,1111085319,19,18,18,35.72,1.88,1.88,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-05-25,367,1111085350,31,24,24,61.07,1.97,2.49,1,1,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-05-25,367,1600027527,8,8,8,24.56,3.07,3.07,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-05-25,367,1600027528,29,27,9,138.91,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-05-25,367,1600027564,22,21,14,60.72,2.76,3.29,0,0,1,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-05-25,367,3000006340,3,3,2,9.57,3.19,3.19,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-05-25,367,3800031829,21,18,13,76.02,3.62,3.62,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-06-01,367,1111085319,16,16,16,30.24,1.89,1.89,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-06-01,367,1111085350,37,29,29,74.37,2.01,2.49,1,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-06-01,367,1600027527,12,12,12,30.72,2.56,3.07,0,0,1,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-06-01,367,1600027528,30,26,10,143.7,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-06-01,367,1600027564,22,19,16,63.8,2.9,3.29,0,0,1,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-06-01,367,3000006340,4,4,2,12.76,3.19,3.19,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-06-01,367,3800031829,19,13,6,68.78,3.62,3.62,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-06-08,367,1111085319,32,32,32,59.84,1.87,1.87,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-06-08,367,1111085350,28,22,22,55.72,1.99,2.49,1,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-06-08,367,1600027527,13,13,13,39.91,3.07,3.07,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-06-08,367,1600027528,29,24,13,138.91,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-06-08,367,1600027564,21,20,15,63.84,3.04,3.04,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-06-08,367,3000006340,5,2,2,15.95,3.19,3.19,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-06-08,367,3800031829,17,15,9,61.54,3.62,3.62,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-06-15,367,1111085319,35,31,31,65.45,1.87,1.87,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-06-15,367,1111085350,38,31,31,75.24,1.98,2.49,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-06-15,367,1600027527,21,21,21,64.47,3.07,3.07,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-06-15,367,1600027528,18,15,7,86.22,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-06-15,367,1600027564,19,17,15,57.38,3.02,3.02,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-06-15,367,3000006340,2,1,1,6.38,3.19,3.19,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-06-15,367,3800031829,12,10,8,43.44,3.62,3.62,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-06-22,367,1111085319,24,21,21,44.88,1.87,1.87,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-06-22,367,1111085350,8,8,8,18.96,2.37,2.37,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-06-22,367,1600027527,13,13,13,36.79,2.83,2.83,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-06-22,367,1600027528,29,25,9,138.91,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-06-22,367,1600027564,19,18,11,57.38,3.02,3.02,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-06-22,367,3800031829,35,31,28,97.3,2.78,3.62,1,1,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-06-29,367,1111085319,17,16,16,31.28,1.84,1.84,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-06-29,367,1111085350,15,13,13,36.9,2.46,2.46,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-06-29,367,1600027527,16,16,16,49.12,3.07,3.07,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-06-29,367,1600027528,46,37,17,220.34,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-06-29,367,1600027564,19,19,11,60.61,3.19,3.19,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-06-29,367,3000006340,2,2,2,6.38,3.19,3.19,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL
2011-06-29,367,3800031829,46,35,25,128.34,2.79,3.62,1,1,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL
2011-07-06,367,1111085319,16,14,14,29.28,1.83,1.83,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL
2011-07-06,367,1111085350,16,14,14,38.88,2.43,2.43,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL
2011-07-06,367,1600027527,11,11,11,33.77,3.07,3.07,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-07-06,367,1600027528,24,19,10,114.96,4.79,4.79,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
2011-07-06,367,1600027564,70,61,52,177.8,2.54,3.19,1,1,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL
