WEEK_END_DATE,STORE_NUM,STORE_CITY,UPC,UNITS,VISITS,SPEND,PRICE,BASE_PRICE,FEATURE,DISPLAY,
2017-01-28,623,Ottawa,3800039118,21,21,62.58,2.98,2.98,0,0,
2017-01-28,623,Ottawa,4116709448,1,1,4.99,4.99,4.99,0,0,
2017-01-28,623,Ottawa,4116709565,2,2,9.98,4.99,4.99,0,0,
2017-01-28,623,Ottawa,7192100336,12,12,75.48,6.29,6.29,0,0,
2017-01-28,623,Ottawa,7192100337,19,19,119.13,6.27,6.27,0,0,
2017-01-28,623,Ottawa,7192100339,15,14,94.35,6.29,6.29,0,0,
2017-01-28,623,Ottawa,7218063052,6,6,40.74,6.79,6.79,0,0,
2017-01-28,623,Ottawa,7218063979,7,7,48.02,6.86,6.86,0,0,
2017-01-28,623,Ottawa,7218063983,4,3,27.16,6.79,6.79,0,0,
2017-01-28,623,Ottawa,7797502248,4,3,9.56,2.39,2.39,0,0,
2017-01-28,623,Ottawa,7797508004,6,6,15,2.5,2.5,0,0,
2017-01-28,623,Ottawa,7797508006,9,8,22.5,2.5,2.89,0,0,
2017-01-28,623,Ottawa,31254742725,4,4,18.36,4.59,4.59,0,0,
2017-01-28,623,Ottawa,31254742735,1,1,5.19,5.19,5.19,0,0,
2017-01-28,623,Ottawa,31254742835,4,3,20.76,5.19,5.19,0,0,
2017-02-04,367,Montreal,1111009477,12,12,16.56,1.38,1.38,0,0,
2017-02-04,367,Montreal,1111009497,6,6,8.22,1.37,1.37,0,0,
2017-02-04,367,Montreal,1111009507,21,18,28.98,1.38,1.38,0,0,
2017-02-04,367,Montreal,1111038080,7,6,7,1,2.59,0,0,
2017-02-04,367,Montreal,1111085319,13,13,24.44,1.88,1.88,0,0,
2017-02-04,367,Montreal,1111085345,23,19,43.47,1.89,1.89,0,0,
2017-02-04,367,Montreal,1111085350,38,31,75.62,1.99,1.99,0,0,
2017-02-04,367,Montreal,1111087395,46,39,154.1,3.35,3.94,0,1,
2017-02-04,367,Montreal,1111087396,50,32,166.5,3.33,4,0,1,
2017-02-04,367,Montreal,1111087398,69,49,227.01,3.29,4,0,1,
2017-02-04,367,Montreal,1600027527,18,17,57.42,3.19,3.19,0,0,
2017-02-04,367,Montreal,1600027528,28,24,128.52,4.59,4.59,0,0,
2017-02-04,367,Montreal,1600027564,16,14,51.04,3.19,3.19,0,0,
2017-02-04,367,Montreal,2840004768,7,7,17.5,2.5,2.5,0,0,
2017-02-04,367,Montreal,3000006340,5,5,13.7,2.74,2.74,0,0,
2017-02-04,367,Montreal,3000006560,26,24,67.34,2.59,2.59,0,0,
2017-02-04,367,Montreal,3000006610,14,13,36.26,2.59,2.59,0,0,
2017-02-04,367,Montreal,3700044982,1,1,4.99,4.99,4.99,0,0,
2017-02-04,367,Montreal,3800031829,25,23,78.5,3.14,3.14,0,0,
2017-02-04,367,Montreal,3800031838,24,20,71.04,2.96,2.96,0,0,
2017-02-04,367,Montreal,3800039118,9,9,29.61,3.29,3.29,0,0,
2017-02-04,367,Montreal,4116709448,3,3,11.97,3.99,4.59,0,0,
2017-02-04,367,Montreal,7027316204,16,9,29.6,1.85,1.85,0,0,
2017-02-04,367,Montreal,7027316404,14,9,23.1,1.65,1.88,0,0,
2017-02-04,367,Montreal,7192100336,6,6,38.94,6.49,6.49,0,0,
2017-02-04,367,Montreal,7192100337,8,6,52.48,6.56,6.56,0,0,
2017-02-04,367,Montreal,7192100339,5,4,31.45,6.29,6.29,0,0,
2017-02-04,367,Montreal,7218063052,3,3,19.38,6.46,6.46,0,0,
2017-02-04,367,Montreal,7218063979,3,3,19.38,6.46,6.46,0,0,
2017-02-04,367,Montreal,7218063983,2,1,12.92,6.46,6.46,0,0,
2017-02-04,367,Montreal,7797508004,4,4,10,2.5,2.89,0,0,
2017-02-04,367,Montreal,7797508006,5,4,12.5,2.5,2.89,0,0,
2017-02-04,367,Montreal,31254742725,3,3,11.97,3.99,3.99,0,0,
2017-02-04,367,Montreal,31254742735,1,1,4.99,4.99,4.99,0,0,
2017-02-04,367,Montreal,31254742835,3,3,14.97,4.99,4.99,0,0,
2017-02-04,389,Laval,1111009477,82,73,113.16,1.38,1.38,0,0,
2017-02-04,389,Laval,1111009497,56,48,76.72,1.37,1.37,0,0,
2017-02-04,389,Laval,1111009507,31,30,42.47,1.37,1.37,0,0,
2017-02-04,389,Laval,1111035398,7,4,24.5,3.5,4.49,0,0,
2017-02-04,389,Laval,1111038078,13,9,13,1,2.59,0,0,
2017-02-04,389,Laval,1111038080,19,15,20.52,1.08,2.59,0,1,
2017-02-04,389,Laval,1111085319,49,47,92.12,1.88,1.88,0,0,
2017-02-04,389,Laval,1111085345,58,47,109.04,1.88,1.88,0,0,
2017-02-04,389,Laval,1111085350,106,83,210.94,1.99,1.99,0,0,
2017-02-04,389,Laval,1111087395,11,11,36.08,3.28,3.28,0,0,
2017-02-04,389,Laval,1111087396,36,26,118.8,3.3,3.9,0,0,
2017-02-04,389,Laval,1111087398,49,34,163.17,3.33,3.93,0,0,
2017-02-04,389,Laval,1600027527,51,49,162.69,3.19,3.19,0,0,
2017-02-04,389,Laval,1600027528,55,51,252.45,4.59,4.59,0,0,
2017-02-04,389,Laval,1600027564,49,45,156.31,3.19,3.19,0,0,
2017-02-04,389,Laval,2840002333,24,23,60,2.5,2.89,0,0,
2017-02-04,389,Laval,2840004768,43,40,107.5,2.5,2.89,0,0,
2017-02-04,389,Laval,2840004770,12,12,30,2.5,2.89,0,0,
2017-02-04,389,Laval,3000006340,24,24,70.08,2.92,2.92,0,0,
2017-02-04,389,Laval,3000006560,48,47,124.32,2.59,2.59,0,0,
2017-02-04,389,Laval,3000006610,23,22,59.57,2.59,2.59,0,0,
2017-02-04,389,Laval,3700019521,3,2,10.47,3.49,3.49,0,0,
2017-02-04,389,Laval,3700031613,6,6,28.14,4.69,4.69,0,0,
2017-02-04,389,Laval,3700044982,1,1,4.99,4.99,4.99,0,0,
2017-02-04,389,Laval,3800031829,73,61,254.77,3.49,3.49,0,0,
2017-02-04,389,Laval,3800031838,44,42,131.56,2.99,2.99,0,0,
2017-02-04,389,Laval,3800039118,17,17,57.46,3.38,3.38,0,0,
2017-02-04,389,Laval,4116709428,2,2,7.98,3.99,4.59,0,0,
2017-02-04,389,Laval,4116709448,3,3,11.97,3.99,4.59,0,0,
2017-02-04,389,Laval,4116709565,5,5,17.45,3.49,4.99,0,0,
2017-02-04,389,Laval,7027312504,50,38,89,1.78,2.25,0,0,
2017-02-04,389,Laval,7027316204,90,57,157.5,1.75,1.75,0,0,
2017-02-04,389,Laval,7027316404,47,35,75.67,1.61,1.84,0,0,
2017-02-04,389,Laval,7110410455,7,5,17.5,2.5,2.79,0,0,
2017-02-04,389,Laval,7110410470,3,3,7.5,2.5,2.79,0,0,
2017-02-04,389,Laval,7110410471,4,4,10,2.5,2.5,0,0,
2017-02-04,389,Laval,7192100336,9,8,56.61,6.29,6.29,0,0,
2017-02-04,389,Laval,7192100337,24,20,152.16,6.34,6.34,0,0,
2017-02-04,389,Laval,7192100339,23,22,144.67,6.29,6.29,0,0,
2017-02-04,389,Laval,7218063052,9,9,58.14,6.46,6.46,0,0,
2017-02-04,389,Laval,7218063979,10,9,64.6,6.46,6.46,0,0,
2017-02-04,389,Laval,7218063983,3,3,19.38,6.46,6.46,0,0,
2017-02-04,389,Laval,7797502248,17,15,42.33,2.49,2.49,0,0,
2017-02-04,389,Laval,7797508004,53,53,133.03,2.51,2.89,0,1,
2017-02-04,389,Laval,7797508006,49,47,122.5,2.5,2.89,0,1,
2017-02-04,389,Laval,31254742725,4,4,15.96,3.99,3.99,0,0,
2017-02-04,389,Laval,31254742735,8,7,39.92,4.99,4.99,0,0,
2017-02-04,389,Laval,31254742835,8,8,39.92,4.99,4.99,0,0,
2017-02-04,623,Ottawa,1111009477,33,21,38.61,1.17,1.17,0,0,
2017-02-04,623,Ottawa,1111009497,36,34,42.84,1.19,1.19,0,0,
2017-02-04,623,Ottawa,1111009507,12,12,14.28,1.19,1.19,0,0,
2017-02-04,623,Ottawa,1111038078,4,4,3.92,0.98,2.59,0,0,
2017-02-04,623,Ottawa,1111038080,4,3,4,1,2.56,0,0,
2017-02-04,623,Ottawa,1111085319,17,15,31.62,1.86,1.86,0,0,
2017-02-04,623,Ottawa,1111085345,19,16,34.58,1.82,1.82,0,0,
2017-02-04,623,Ottawa,1111085350,21,18,40.74,1.94,2.34,0,0,
2017-02-04,623,Ottawa,1111087395,5,4,16.35,3.27,3.27,0,0,
2017-02-04,623,Ottawa,1111087396,7,5,22.68,3.24,3.24,0,0,
2017-02-04,623,Ottawa,1111087398,8,7,25.68,3.21,3.21,0,0,
2017-02-04,623,Ottawa,1600027527,60,58,191.4,3.19,3.19,0,0,
2017-02-04,623,Ottawa,1600027528,14,14,58.1,4.15,4.15,0,0,
2017-02-04,623,Ottawa,1600027564,31,30,91.14,2.94,2.94,0,0,
2017-02-04,623,Ottawa,2840002333,5,4,12.45,2.49,2.49,0,0,
2017-02-04,623,Ottawa,2840004768,15,15,37.35,2.49,2.49,0,0,
2017-02-04,623,Ottawa,2840004770,8,5,19.92,2.49,2.49,0,0,
2017-02-04,623,Ottawa,3000006340,5,5,13.55,2.71,2.71,0,0,
2017-02-04,623,Ottawa,3000006560,22,21,56.98,2.59,2.59,0,0,
2017-02-04,623,Ottawa,3000006610,15,15,38.85,2.59,2.59,0,0,
2017-02-04,623,Ottawa,3700019521,5,4,17.45,3.49,3.49,0,0,
2017-02-04,623,Ottawa,3700031613,2,2,8.58,4.29,6.59,0,1,
2017-02-04,623,Ottawa,3700044982,5,4,22.5,4.5,4.5,0,1,
2017-02-04,623,Ottawa,3800031829,11,11,31.68,2.88,2.88,0,0,
2017-02-04,623,Ottawa,3800031838,23,23,66.47,2.89,2.89,0,0,
2017-02-04,623,Ottawa,3800039118,15,15,44.7,2.98,2.98,0,0,
2017-02-04,623,Ottawa,4116709428,2,2,9.98,4.99,4.99,0,0,
2017-02-04,623,Ottawa,4116709448,1,1,4.99,4.99,4.99,0,0,
2017-02-04,623,Ottawa,4116709565,2,2,9.98,4.99,4.99,0,0,
2017-02-04,623,Ottawa,7192100336,14,12,88.06,6.29,6.29,0,0,
2017-02-04,623,Ottawa,7192100337,12,12,75.48,6.29,6.29,0,0,
2017-02-04,623,Ottawa,7192100339,9,9,56.61,6.29,6.29,0,0,
2017-02-04,623,Ottawa,7218063052,6,6,40.74,6.79,6.79,0,0,
2017-02-04,623,Ottawa,7218063979,12,10,81.48,6.79,6.79,0,0,
2017-02-04,623,Ottawa,7218063983,9,9,61.11,6.79,6.79,0,0,
2017-02-04,623,Ottawa,7797502248,3,3,7.17,2.39,2.39,0,0,
2017-02-04,623,Ottawa,7797508004,8,8,20,2.5,2.5,0,0,
2017-02-04,623,Ottawa,7797508006,20,20,50.4,2.52,2.89,0,0,
2017-02-04,623,Ottawa,31254742725,3,3,13.77,4.59,4.59,0,0,
2017-02-04,623,Ottawa,31254742835,5,4,25.95,5.19,5.19,0,0,
2017-02-11,367,Montreal,1111009477,16,14,24,1.5,1.5,0,0,
2017-02-11,367,Montreal,1111009497,6,5,9,1.5,1.5,0,0,
2017-02-11,367,Montreal,1111009507,12,12,17.88,1.49,1.49,0,0,
2017-02-11,367,Montreal,1111038080,2,1,2,1,2.59,0,0,
2017-02-11,367,Montreal,1111085319,16,16,29.92,1.87,1.87,0,0,
2017-02-11,367,Montreal,1111085345,28,24,52.64,1.88,1.88,0,0,
2017-02-11,367,Montreal,1111085350,38,27,74.86,1.97,1.97,0,0,
2017-02-11,367,Montreal,1111087395,21,18,83.58,3.98,3.98,0,0,
2017-02-11,367,Montreal,1111087396,12,10,47.64,3.97,3.97,0,0,
2017-02-11,367,Montreal,1111087398,19,16,75.62,3.98,3.98,0,0,
2017-02-11,367,Montreal,1600027527,243,187,403.38,1.66,3.19,1,1,
2017-02-11,367,Montreal,1600027528,101,84,288.86,2.86,4.59,0,1,
2017-02-11,367,Montreal,1600027564,13,12,22.36,1.72,3.19,0,0,
2017-02-11,367,Montreal,2840004768,6,6,14.94,2.49,2.49,0,0,
2017-02-11,367,Montreal,3000006340,8,8,21.92,2.74,2.74,0,0,
2017-02-11,367,Montreal,3000006560,42,41,108.78,2.59,2.59,0,0,
2017-02-11,367,Montreal,3000006610,21,21,54.39,2.59,2.59,0,0,
2017-02-11,367,Montreal,3700031613,2,2,9.38,4.69,4.69,0,0,
2017-02-11,367,Montreal,3700044982,2,2,9.98,4.99,4.99,0,0,
2017-02-11,367,Montreal,3800031829,23,19,72.22,3.14,3.14,0,0,
2017-02-11,367,Montreal,3800031838,18,18,44.82,2.49,2.96,0,0,
2017-02-11,367,Montreal,3800039118,13,13,42.77,3.29,3.29,0,0,
2017-02-11,367,Montreal,4116709448,1,1,4.59,4.59,4.59,0,0,
2017-02-11,367,Montreal,7027316204,13,10,26.26,2.02,2.02,0,0,
2017-02-11,367,Montreal,7027316404,13,10,19.76,1.52,1.88,0,0,
2017-02-11,367,Montreal,7192100336,9,9,56.61,6.29,6.29,0,0,
2017-02-11,367,Montreal,7192100337,6,6,37.74,6.29,6.29,0,0,
2017-02-11,367,Montreal,7192100339,16,14,101.76,6.36,6.36,0,0,
2017-02-11,367,Montreal,7218063052,6,5,29.94,4.99,6.46,1,0,
2017-02-11,367,Montreal,7218063979,10,8,49.9,4.99,6.46,1,0,
2017-02-11,367,Montreal,7797508004,2,2,5.98,2.99,2.99,0,0,
2017-02-11,367,Montreal,31254742725,6,6,23.94,3.99,3.99,0,0,
2017-02-11,367,Montreal,31254742735,2,2,9.98,4.99,4.99,0,0,
2017-02-11,367,Montreal,31254742835,1,1,4.99,4.99,4.99,0,0,
2017-02-11,389,Laval,1111009477,68,57,101.32,1.49,1.49,0,0,
2017-02-11,389,Laval,1111009497,74,68,110.26,1.49,1.49,0,0,
2017-02-11,389,Laval,1111009507,29,24,43.21,1.49,1.49,0,0,
2017-02-11,389,Laval,1111035398,1,1,4.49,4.49,4.49,0,0,
2017-02-11,389,Laval,1111038078,16,12,16,1,2.59,0,0,
2017-02-11,389,Laval,1111038080,12,10,11.76,0.98,2.59,0,0,
2017-02-11,389,Laval,1111085319,31,28,57.66,1.86,1.86,0,0,
2017-02-11,389,Laval,1111085345,43,38,79.98,1.86,1.86,0,0,
2017-02-11,389,Laval,1111085350,103,84,201.88,1.96,1.96,0,0,
2017-02-11,389,Laval,1111087395,15,12,60.15,4.01,4.01,0,0,
2017-02-11,389,Laval,1111087396,11,9,44,4,3.9,0,1,
2017-02-11,389,Laval,1111087398,18,11,71.28,3.96,3.93,0,1,
2017-02-11,389,Laval,1600027527,834,599,1376.1,1.65,3.19,1,1,
2017-02-11,389,Laval,1600027528,187,146,467.5,2.5,4.59,0,1,
2017-02-11,389,Laval,1600027564,60,57,73.2,1.22,3.19,0,0,
2017-02-11,389,Laval,2840002333,15,13,37.05,2.47,2.89,0,0,
2017-02-11,389,Laval,2840004768,24,22,59.52,2.48,2.89,0,0,
2017-02-11,389,Laval,2840004770,14,14,34.86,2.49,2.89,0,1,
2017-02-11,389,Laval,3000006340,10,10,29.2,2.92,2.92,0,0,
2017-02-11,389,Laval,3000006560,38,36,98.42,2.59,2.59,0,0,
2017-02-11,389,Laval,3000006610,35,35,90.65,2.59,2.59,0,0,
2017-02-11,389,Laval,3700019521,5,5,17.45,3.49,3.49,0,0,
2017-02-11,389,Laval,3700031613,1,1,4.69,4.69,4.69,0,0,
2017-02-11,389,Laval,3700044982,2,2,9.98,4.99,4.99,0,0,
2017-02-11,389,Laval,3800031829,52,40,181.48,3.49,3.49,0,0,
2017-02-11,389,Laval,3800031838,41,39,86.51,2.11,2.99,0,0,
2017-02-11,389,Laval,3800039118,19,16,64.22,3.38,3.38,0,0,
2017-02-11,389,Laval,4116709428,5,5,22.95,4.59,4.59,0,0,
2017-02-11,389,Laval,4116709448,3,3,13.77,4.59,4.59,0,0,
2017-02-11,389,Laval,4116709565,1,1,4.99,4.99,4.99,0,0,
2017-02-11,389,Laval,7027312504,41,27,78.31,1.91,2.25,0,0,
2017-02-11,389,Laval,7027316204,60,36,99,1.65,1.65,0,0,
2017-02-11,389,Laval,7027316404,56,35,95.2,1.7,1.7,0,0,
2017-02-11,389,Laval,7110410455,7,7,17.5,2.5,2.79,0,0,
2017-02-11,389,Laval,7110410470,4,4,10,2.5,2.79,0,0,
2017-02-11,389,Laval,7110410471,5,4,12.5,2.5,2.5,0,0,
2017-02-11,389,Laval,7192100336,12,12,75.48,6.29,6.29,0,0,
2017-02-11,389,Laval,7192100337,10,10,62.9,6.29,6.29,0,0,
2017-02-11,389,Laval,7192100339,11,10,69.19,6.29,6.29,0,0,
2017-02-11,389,Laval,7218063052,29,26,144.71,4.99,6.46,1,1,
2017-02-11,389,Laval,7218063979,36,31,179.64,4.99,6.46,1,1,
2017-02-11,389,Laval,7218063983,24,21,119.76,4.99,6.46,1,1,
2017-02-11,389,Laval,7797502248,8,7,19.92,2.49,2.49,0,0,
2017-02-11,389,Laval,7797508004,15,14,44.85,2.99,2.99,0,0,
2017-02-11,389,Laval,7797508006,15,15,44.85,2.99,2.89,0,1,
2017-02-11,389,Laval,31254742725,6,6,23.94,3.99,3.99,0,0,
2017-02-11,389,Laval,31254742735,7,7,34.93,4.99,4.99,0,0,
2017-02-11,389,Laval,31254742835,8,6,39.92,4.99,4.99,0,0,
2017-02-11,623,Ottawa,1111009477,22,19,25.96,1.18,1.18,0,0,
2017-02-11,623,Ottawa,1111009497,23,20,27.14,1.18,1.18,0,0,
2017-02-11,623,Ottawa,1111009507,10,10,11.7,1.17,1.17,0,0,
2017-02-11,623,Ottawa,1111035398,1,1,4.69,4.69,4.69,0,0,
2017-02-11,623,Ottawa,1111038078,5,4,5,1,2.59,0,0,
2017-02-11,623,Ottawa,1111038080,1,1,1,1,2.56,0,0,
2017-02-11,623,Ottawa,1111085319,9,9,15.75,1.75,1.75,0,0,
2017-02-11,623,Ottawa,1111085345,27,20,47.79,1.77,1.77,0,0,
2017-02-11,623,Ottawa,1111085350,27,24,59.67,2.21,2.21,0,0,
2017-02-11,623,Ottawa,1111087395,4,2,13.32,3.33,3.33,0,0,
2017-02-11,623,Ottawa,1111087396,1,1,3.33,3.33,3.33,0,0,
2017-02-11,623,Ottawa,1111087398,7,5,22.68,3.24,3.24,0,0,
2017-02-11,623,Ottawa,1600027527,357,246,585.48,1.64,3.19,1,1,
2017-02-11,623,Ottawa,1600027528,56,53,136.08,2.43,4.15,1,1,
2017-02-11,623,Ottawa,1600027564,35,35,65.8,1.88,2.94,0,0,
2017-02-11,623,Ottawa,2840002333,4,4,9.96,2.49,2.49,0,0,
2017-02-11,623,Ottawa,2840004768,9,9,22.41,2.49,2.49,0,0,
2017-02-11,623,Ottawa,2840004770,13,13,32.37,2.49,2.49,0,0,
2017-02-11,623,Ottawa,3000006340,5,4,13.55,2.71,2.71,0,0,
2017-02-11,623,Ottawa,3000006560,17,15,44.03,2.59,2.59,0,0,
2017-02-11,623,Ottawa,3000006610,12,12,31.08,2.59,2.59,0,0,
2017-02-11,623,Ottawa,3700019521,4,3,10,2.5,3.49,1,0,
2017-02-11,623,Ottawa,3700031613,5,5,21.45,4.29,6.59,0,1,
2017-02-11,623,Ottawa,3700044982,10,9,46.2,4.62,4.5,0,1,
2017-02-11,623,Ottawa,3800031829,25,21,72,2.88,2.88,0,0,
2017-02-11,623,Ottawa,3800031838,32,32,75.2,2.35,2.89,0,0,
2017-02-11,623,Ottawa,3800039118,17,17,50.66,2.98,2.98,0,0,
2017-02-11,623,Ottawa,4116709448,1,1,4.99,4.99,4.99,0,0,
2017-02-11,623,Ottawa,4116709565,3,3,14.97,4.99,4.99,0,0,
2017-02-11,623,Ottawa,7192100336,8,8,51.04,6.38,6.38,0,0,
2017-02-11,623,Ottawa,7192100337,9,9,57.42,6.38,6.38,0,0,
2017-02-11,623,Ottawa,7192100339,20,19,127.6,6.38,6.38,0,0,
2017-02-11,623,Ottawa,7218063052,19,15,98.99,5.21,6.79,1,0,
2017-02-11,623,Ottawa,7218063979,16,13,79.84,4.99,6.79,1,1,
2017-02-11,623,Ottawa,7218063983,7,7,34.93,4.99,6.79,1,1,
2017-02-11,623,Ottawa,7797502248,5,5,11.95,2.39,2.39,0,0,
2017-02-11,623,Ottawa,7797508004,3,3,8.67,2.89,2.89,0,0,
2017-02-11,623,Ottawa,7797508006,8,8,23.12,2.89,2.89,0,0,
2017-02-11,623,Ottawa,31254742725,2,4,9.18,4.59,4.59,0,0,
2017-02-11,623,Ottawa,31254742735,14,13,70.56,5.04,5.04,0,0,
2017-02-11,623,Ottawa,31254742835,3,3,14.88,4.96,4.96,0,0,
2017-02-18,367,Montreal,1111009477,21,20,31.29,1.49,1.49,0,0,
2017-02-18,367,Montreal,1111009497,12,11,18,1.5,1.5,0,0,
2017-02-18,367,Montreal,1111009507,9,9,13.32,1.48,1.48,0,0,
2017-02-18,367,Montreal,1111035398,1,1,4.49,4.49,4.49,0,0,
2017-02-18,367,Montreal,1111038080,2,2,5.18,2.59,2.59,0,0,
2017-02-18,367,Montreal,1111085319,9,5,14.49,1.61,1.87,0,0,
2017-02-18,367,Montreal,1111085345,24,21,39.36,1.64,1.88,0,0,
2017-02-18,367,Montreal,1111085350,15,14,35.85,2.39,2.39,0,0,
2017-02-18,367,Montreal,1111087395,9,7,36,4,4,0,0,
2017-02-18,367,Montreal,1111087396,11,8,42.02,3.82,3.82,0,0,
2017-02-18,367,Montreal,1111087398,15,12,60.45,4.03,4.03,0,0,
2017-02-18,367,Montreal,1600027527,146,117,245.28,1.68,3.19,0,1,
2017-02-18,367,Montreal,1600027528,55,44,146.85,2.67,4.59,0,1,
2017-02-18,367,Montreal,1600027564,19,19,28.69,1.51,3.19,0,0,
2017-02-18,367,Montreal,2840004768,1,1,2.49,2.49,2.49,0,0,
2017-02-18,367,Montreal,3000006340,5,5,13.7,2.74,2.74,0,0,
2017-02-18,367,Montreal,3000006560,21,21,54.39,2.59,2.59,0,0,
2017-02-18,367,Montreal,3000006610,6,6,15.54,2.59,2.59,0,0,
2017-02-18,367,Montreal,3700044982,1,1,4.99,4.99,4.99,0,0,
2017-02-18,367,Montreal,3800031829,16,13,50.24,3.14,3.14,0,0,
2017-02-18,367,Montreal,3800031838,18,18,38.52,2.14,2.96,0,0,
2017-02-18,367,Montreal,3800039118,4,4,13.16,3.29,3.29,0,0,
2017-02-18,367,Montreal,4116709428,1,1,4.59,4.59,4.59,0,0,
2017-02-18,367,Montreal,4116709448,1,1,4.59,4.59,4.59,0,0,
2017-02-18,367,Montreal,7027312504,1,1,3.29,3.29,3.29,0,0,
2017-02-18,367,Montreal,7027316204,19,12,32.68,1.72,2.02,0,0,
2017-02-18,367,Montreal,7027316404,13,11,26.26,2.02,2.02,0,0,
2017-02-18,367,Montreal,7192100336,4,4,25.16,6.29,6.29,0,0,
2017-02-18,367,Montreal,7192100337,3,2,18.87,6.29,6.29,0,0,
2017-02-18,367,Montreal,7192100339,8,8,51.52,6.44,6.44,0,0,
2017-02-18,367,Montreal,7218063052,5,5,24.95,4.99,6.46,0,0,
2017-02-18,367,Montreal,7218063979,5,5,24.95,4.99,6.46,0,0,
2017-02-18,367,Montreal,7797508004,3,3,8.97,2.99,2.99,0,0,
2017-02-18,367,Montreal,31254742725,3,3,11.97,3.99,3.99,0,0,
2017-02-18,367,Montreal,31254742735,3,2,13.5,4.5,4.5,0,0,
2017-02-18,367,Montreal,31254742835,1,1,4.5,4.5,4.5,0,0,
2017-02-18,389,Laval,1111009477,76,67,113.24,1.49,1.49,0,0,
2017-02-18,389,Laval,1111009497,66,56,97.68,1.48,1.48,0,0,
2017-02-18,389,Laval,1111009507,17,16,25.16,1.48,1.48,0,0,
2017-02-18,389,Laval,1111038078,5,5,12.7,2.54,2.54,0,0,
2017-02-18,389,Laval,1111038080,1,1,2.59,2.59,2.59,0,0,
2017-02-18,389,Laval,1111085319,36,31,59.4,1.65,1.86,0,0,
2017-02-18,389,Laval,1111085345,53,45,86.92,1.64,1.86,0,0,
2017-02-18,389,Laval,1111085350,68,62,157.08,2.31,2.31,0,0,
2017-02-18,389,Laval,1111087395,7,6,26.53,3.79,3.79,0,0,
2017-02-18,389,Laval,1111087396,16,13,61.76,3.86,3.86,0,0,
2017-02-18,389,Laval,1111087398,16,14,61.76,3.86,3.86,0,0,
2017-02-18,389,Laval,1600027527,492,376,816.72,1.66,3.19,0,1,
2017-02-18,389,Laval,1600027528,108,83,274.32,2.54,4.59,0,0,
2017-02-18,389,Laval,1600027564,93,91,98.58,1.06,3.19,0,0,
2017-02-18,389,Laval,2840002333,20,19,50.2,2.51,2.89,0,0,
2017-02-18,389,Laval,2840004768,35,32,87.85,2.51,2.89,0,1,
2017-02-18,389,Laval,2840004770,14,14,34.86,2.49,2.89,0,1,
2017-02-18,389,Laval,3000006340,11,11,32.12,2.92,2.92,0,0,
2017-02-18,389,Laval,3000006560,30,29,77.7,2.59,2.59,0,0,
2017-02-18,389,Laval,3000006610,14,14,36.26,2.59,2.59,0,0,
2017-02-18,389,Laval,3700031613,1,1,4.69,4.69,4.69,0,0,
2017-02-18,389,Laval,3700044982,6,6,28.44,4.74,4.74,0,0,
2017-02-18,389,Laval,3800031829,38,36,132.62,3.49,3.49,0,0,
2017-02-18,389,Laval,3800031838,30,29,56.7,1.89,2.99,0,0,
2017-02-18,389,Laval,3800039118,16,16,54.08,3.38,3.38,0,0,
2017-02-18,389,Laval,4116709428,2,2,9.18,4.59,4.59,0,0,
2017-02-18,389,Laval,4116709448,5,5,22.95,4.59,4.59,0,0,
2017-02-18,389,Laval,4116709565,4,4,19.96,4.99,4.99,0,0,
2017-02-18,389,Laval,7027312504,49,28,85.75,1.75,1.75,0,0,
2017-02-18,389,Laval,7027316204,48,30,95.52,1.99,1.99,0,0,
2017-02-18,389,Laval,7027316404,52,35,85.8,1.65,1.65,0,0,
2017-02-18,389,Laval,7110410455,2,2,5,2.5,2.79,0,0,
2017-02-18,389,Laval,7110410470,1,1,2.5,2.5,2.79,0,0,
2017-02-18,389,Laval,7110410471,1,1,2.5,2.5,2.5,0,0,
2017-02-18,389,Laval,7192100336,3,3,18.87,6.29,6.29,0,0,
2017-02-18,389,Laval,7192100337,15,14,94.35,6.29,6.29,0,0,
2017-02-18,389,Laval,7192100339,21,19,132.09,6.29,6.29,0,0,
2017-02-18,389,Laval,7218063052,21,19,104.79,4.99,6.46,0,1,
2017-02-18,389,Laval,7218063979,34,27,169.66,4.99,6.46,0,1,
2017-02-18,389,Laval,7218063983,13,11,64.87,4.99,6.46,0,0,
2017-02-18,389,Laval,7797502248,17,16,42.33,2.49,2.49,0,0,
2017-02-18,389,Laval,7797508004,27,27,80.73,2.99,2.99,0,0,
2017-02-18,389,Laval,7797508006,17,15,50.83,2.99,2.99,0,0,
2017-02-18,389,Laval,31254742725,5,5,19.95,3.99,3.99,0,0,
2017-02-18,389,Laval,31254742735,13,12,58.5,4.5,4.99,0,1,
2017-02-18,389,Laval,31254742835,12,11,54,4.5,4.5,0,0,
2017-02-18,623,Ottawa,1111009477,34,30,39.78,1.17,1.17,0,0,
2017-02-18,623,Ottawa,1111009497,32,28,37.76,1.18,1.18,0,0,
2017-02-18,623,Ottawa,1111009507,13,13,15.47,1.19,1.19,0,0,
2017-02-18,623,Ottawa,1111038078,3,3,8.07,2.69,2.69,0,0,
2017-02-18,623,Ottawa,1111085319,14,14,22.54,1.61,1.61,0,0,
2017-02-18,623,Ottawa,1111085345,16,14,26.24,1.64,1.64,0,0,
2017-02-18,623,Ottawa,1111085350,22,21,49.72,2.26,2.26,0,0,
